"alpha","boot_id","node","mag_index","effect_std_scale","effect_ate_scale","status"
"0.01",842,"social_norms",21,0,0,"zero"
"0.01",842,"social_norms",22,0,0,"zero"
"0.01",842,"social_norms",23,0,0,"zero"
"0.01",842,"social_norms",24,0,0,"zero"
"0.01",842,"social_norms",25,0,0,"zero"
"0.01",842,"social_norms",26,0,0,"zero"
"0.01",842,"social_norms",27,0,0,"zero"
"0.01",842,"social_norms",28,0,0,"zero"
"0.01",842,"social_norms",29,0,0,"zero"
"0.01",842,"social_norms",30,0,0,"zero"
"0.01",842,"social_norms",31,0,0,"zero"
"0.01",842,"social_norms",32,0,0,"zero"
"0.01",842,"social_norms",33,0,0,"zero"
"0.01",842,"social_norms",34,0,0,"zero"
"0.01",842,"social_norms",35,0,0,"zero"
"0.01",842,"social_norms",36,0,0,"zero"
"0.01",842,"social_norms",37,0,0,"zero"
"0.01",842,"social_norms",38,0,0,"zero"
"0.01",842,"social_norms",39,0,0,"zero"
"0.01",842,"social_norms",40,0,0,"zero"
"0.01",842,"social_norms",41,0,0,"zero"
"0.01",842,"social_norms",42,0,0,"zero"
"0.01",842,"social_norms",43,0,0,"zero"
"0.01",842,"social_norms",44,0,0,"zero"
"0.01",842,"social_norms",45,0,0,"zero"
"0.01",842,"social_norms",46,0,0,"zero"
"0.01",842,"social_norms",47,0,0,"zero"
"0.01",842,"social_norms",48,0,0,"zero"
"0.01",842,"politics",1,0,0,"zero"
"0.01",842,"politics",2,0,0,"zero"
"0.01",842,"politics",3,0,0,"zero"
"0.01",842,"politics",4,0,0,"zero"
"0.01",842,"politics",5,0,0,"zero"
"0.01",842,"politics",6,0,0,"zero"
"0.01",842,"politics",7,0,0,"zero"
"0.01",842,"politics",8,0,0,"zero"
"0.01",842,"politics",9,0,0,"zero"
"0.01",842,"politics",10,0,0,"zero"
"0.01",842,"politics",11,0,0,"zero"
"0.01",842,"politics",12,0,0,"zero"
"0.01",842,"politics",13,0,0,"zero"
"0.01",842,"politics",14,0,0,"zero"
"0.01",842,"politics",15,0,0,"zero"
"0.01",842,"politics",16,0,0,"zero"
"0.01",842,"politics",17,0,0,"zero"
"0.01",842,"politics",18,0,0,"zero"
"0.01",842,"politics",19,0,0,"zero"
"0.01",842,"politics",20,0,0,"zero"
"0.01",842,"politics",21,0,0,"zero"
"0.01",842,"politics",22,0,0,"zero"
"0.01",842,"politics",23,0,0,"zero"
"0.01",842,"politics",24,0,0,"zero"
"0.01",842,"politics",25,0,0,"zero"
"0.01",842,"politics",26,0,0,"zero"
"0.01",842,"politics",27,0,0,"zero"
"0.01",842,"politics",28,0,0,"zero"
"0.01",842,"politics",29,0,0,"zero"
"0.01",842,"politics",30,0,0,"zero"
"0.01",842,"politics",31,0,0,"zero"
"0.01",842,"politics",32,0,0,"zero"
"0.01",842,"politics",33,0,0,"zero"
"0.01",842,"politics",34,0,0,"zero"
"0.01",842,"politics",35,0,0,"zero"
"0.01",842,"politics",36,0,0,"zero"
"0.01",842,"politics",37,0,0,"zero"
"0.01",842,"politics",38,0,0,"zero"
"0.01",842,"politics",39,0,0,"zero"
"0.01",842,"politics",40,0,0,"zero"
"0.01",842,"politics",41,0,0,"zero"
"0.01",842,"politics",42,0,0,"zero"
"0.01",842,"politics",43,0,0,"zero"
"0.01",842,"politics",44,0,0,"zero"
"0.01",842,"politics",45,0,0,"zero"
"0.01",842,"politics",46,0,0,"zero"
"0.01",842,"politics",47,0,0,"zero"
"0.01",842,"politics",48,0,0,"zero"
"0.01",842,"weather_risk_prep",1,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",2,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",3,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",4,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",5,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",6,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",7,0,0,"zero"
"0.01",842,"weather_risk_prep",8,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",9,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",10,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",11,0,0,"zero"
"0.01",842,"weather_risk_prep",12,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",13,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",14,0,0,"zero"
"0.01",842,"weather_risk_prep",15,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",16,0,0,"zero"
"0.01",842,"weather_risk_prep",17,0,0,"zero"
"0.01",842,"weather_risk_prep",18,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",19,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",20,0,0,"zero"
"0.01",842,"weather_risk_prep",21,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",22,0,0,"zero"
"0.01",842,"weather_risk_prep",23,0,0,"zero"
"0.01",842,"weather_risk_prep",24,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",25,0,0,"zero"
"0.01",842,"weather_risk_prep",26,0,0,"zero"
"0.01",842,"weather_risk_prep",27,0,0,"zero"
"0.01",842,"weather_risk_prep",28,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",29,0,0,"zero"
"0.01",842,"weather_risk_prep",30,0,0,"zero"
"0.01",842,"weather_risk_prep",31,0,0,"zero"
"0.01",842,"weather_risk_prep",32,0,0,"zero"
"0.01",842,"weather_risk_prep",33,0,0,"zero"
"0.01",842,"weather_risk_prep",34,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",35,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",36,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",37,0,0,"zero"
"0.01",842,"weather_risk_prep",38,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",39,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",40,0,0,"zero"
"0.01",842,"weather_risk_prep",41,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",42,0,0,"zero"
"0.01",842,"weather_risk_prep",43,0,0,"zero"
"0.01",842,"weather_risk_prep",44,NA,NA,"unidentified"
"0.01",842,"weather_risk_prep",45,0,0,"zero"
"0.01",842,"weather_risk_prep",46,0,0,"zero"
"0.01",842,"weather_risk_prep",47,0,0,"zero"
"0.01",842,"weather_risk_prep",48,0,0,"zero"
"0.01",843,"belief_concern",1,0.446922313814635,0.223461156907318,"identified_positive"
"0.01",843,"harm_present",1,0.3863167282137,0.19315836410685,"identified_positive"
"0.01",843,"harm_future",1,0.223499466373981,0.111749733186991,"identified_positive"
"0.01",843,"policy_support",1,0,0,"zero"
"0.01",843,"trust_science",1,0,0,"zero"
"0.01",843,"social_norms",1,0,0,"zero"
"0.01",843,"politics",1,0,0,"zero"
"0.01",843,"weather_risk_prep",1,0,0,"zero"
"0.01",844,"belief_concern",1,0,0,"zero"
"0.01",844,"belief_concern",2,0,0,"zero"
"0.01",844,"belief_concern",3,0,0,"zero"
"0.01",844,"belief_concern",4,0,0,"zero"
"0.01",844,"harm_present",1,0,0,"zero"
"0.01",844,"harm_present",2,0,0,"zero"
"0.01",844,"harm_present",3,0,0,"zero"
"0.01",844,"harm_present",4,0,0,"zero"
"0.01",844,"harm_future",1,0,0,"zero"
"0.01",844,"harm_future",2,0,0,"zero"
"0.01",844,"harm_future",3,0,0,"zero"
"0.01",844,"harm_future",4,0,0,"zero"
"0.01",844,"policy_support",1,0,0,"zero"
"0.01",844,"policy_support",2,0,0,"zero"
"0.01",844,"policy_support",3,0,0,"zero"
"0.01",844,"policy_support",4,0,0,"zero"
"0.01",844,"trust_science",1,0,0,"zero"
"0.01",844,"trust_science",2,0,0,"zero"
"0.01",844,"trust_science",3,0,0,"zero"
"0.01",844,"trust_science",4,0,0,"zero"
"0.01",844,"social_norms",1,0,0,"zero"
"0.01",844,"social_norms",2,0,0,"zero"
"0.01",844,"social_norms",3,0,0,"zero"
"0.01",844,"social_norms",4,0,0,"zero"
"0.01",844,"politics",1,0,0,"zero"
"0.01",844,"politics",2,0,0,"zero"
"0.01",844,"politics",3,0,0,"zero"
"0.01",844,"politics",4,0,0,"zero"
"0.01",844,"weather_risk_prep",1,0,0,"zero"
"0.01",844,"weather_risk_prep",2,0,0,"zero"
"0.01",844,"weather_risk_prep",3,0,0,"zero"
"0.01",844,"weather_risk_prep",4,0,0,"zero"
"0.01",845,"belief_concern",1,0.247814521780946,0.123907260890473,"identified_positive"
"0.01",845,"belief_concern",2,0.267566289118314,0.133783144559157,"identified_positive"
"0.01",845,"harm_present",1,0.34704120807695,0.173520604038475,"identified_positive"
"0.01",845,"harm_present",2,0.34704120807695,0.173520604038475,"identified_positive"
"0.01",845,"harm_future",1,0.140946052838464,0.0704730264192319,"identified_positive"
"0.01",845,"harm_future",2,0.155094809462593,0.0775474047312965,"identified_positive"
"0.01",845,"policy_support",1,NA,NA,"unidentified"
"0.01",845,"policy_support",2,NA,NA,"unidentified"
"0.01",845,"trust_science",1,NA,NA,"unidentified"
"0.01",845,"trust_science",2,NA,NA,"unidentified"
"0.01",845,"social_norms",1,NA,NA,"unidentified"
"0.01",845,"social_norms",2,0,0,"zero"
"0.01",845,"politics",1,0,0,"zero"
"0.01",845,"politics",2,0,0,"zero"
"0.01",845,"weather_risk_prep",1,0,0,"zero"
"0.01",845,"weather_risk_prep",2,0,0,"zero"
"0.01",846,"belief_concern",1,0,0,"zero"
"0.01",846,"belief_concern",2,0,0,"zero"
"0.01",846,"harm_present",1,0,0,"zero"
"0.01",846,"harm_present",2,0,0,"zero"
"0.01",846,"harm_future",1,0,0,"zero"
"0.01",846,"harm_future",2,0,0,"zero"
"0.01",846,"policy_support",1,0,0,"zero"
"0.01",846,"policy_support",2,0,0,"zero"
"0.01",846,"trust_science",1,0,0,"zero"
"0.01",846,"trust_science",2,0,0,"zero"
"0.01",846,"social_norms",1,0,0,"zero"
"0.01",846,"social_norms",2,0,0,"zero"
"0.01",846,"politics",1,0,0,"zero"
"0.01",846,"politics",2,0,0,"zero"
"0.01",846,"weather_risk_prep",1,0,0,"zero"
"0.01",846,"weather_risk_prep",2,0,0,"zero"
"0.01",847,"belief_concern",1,0,0,"zero"
"0.01",847,"belief_concern",2,0,0,"zero"
"0.01",847,"belief_concern",3,0,0,"zero"
"0.01",847,"harm_present",1,0,0,"zero"
"0.01",847,"harm_present",2,0,0,"zero"
"0.01",847,"harm_present",3,0,0,"zero"
"0.01",847,"harm_future",1,0,0,"zero"
"0.01",847,"harm_future",2,0,0,"zero"
"0.01",847,"harm_future",3,0,0,"zero"
"0.01",847,"policy_support",1,0,0,"zero"
"0.01",847,"policy_support",2,0,0,"zero"
"0.01",847,"policy_support",3,0,0,"zero"
"0.01",847,"trust_science",1,0,0,"zero"
"0.01",847,"trust_science",2,0,0,"zero"
"0.01",847,"trust_science",3,0,0,"zero"
"0.01",847,"social_norms",1,0,0,"zero"
"0.01",847,"social_norms",2,0,0,"zero"
"0.01",847,"social_norms",3,0,0,"zero"
"0.01",847,"politics",1,0,0,"zero"
"0.01",847,"politics",2,0,0,"zero"
"0.01",847,"politics",3,0,0,"zero"
"0.01",847,"weather_risk_prep",1,NA,NA,"unidentified"
"0.01",847,"weather_risk_prep",2,0.346657131185928,0.173328565592964,"identified_positive"
"0.01",847,"weather_risk_prep",3,0,0,"zero"
"0.01",848,"belief_concern",1,0,0,"zero"
"0.01",848,"belief_concern",2,0,0,"zero"
"0.01",848,"harm_present",1,0,0,"zero"
"0.01",848,"harm_present",2,0,0,"zero"
"0.01",848,"harm_future",1,0,0,"zero"
"0.01",848,"harm_future",2,0,0,"zero"
"0.01",848,"policy_support",1,0,0,"zero"
"0.01",848,"policy_support",2,0,0,"zero"
"0.01",848,"trust_science",1,0,0,"zero"
"0.01",848,"trust_science",2,0,0,"zero"
"0.01",848,"social_norms",1,0,0,"zero"
"0.01",848,"social_norms",2,0,0,"zero"
"0.01",848,"politics",1,0,0,"zero"
"0.01",848,"politics",2,0,0,"zero"
"0.01",848,"weather_risk_prep",1,0,0,"zero"
"0.01",848,"weather_risk_prep",2,0,0,"zero"
"0.01",849,"belief_concern",1,NA,NA,"unidentified"
"0.01",849,"belief_concern",2,NA,NA,"unidentified"
"0.01",849,"belief_concern",3,0.518309447525483,0.259154723762741,"identified_positive"
"0.01",849,"belief_concern",4,0.413538290282318,0.206769145141159,"identified_positive"
"0.01",849,"belief_concern",5,0,0,"zero"
"0.01",849,"belief_concern",6,NA,NA,"unidentified"
"0.01",849,"belief_concern",7,NA,NA,"unidentified"
"0.01",849,"belief_concern",8,NA,NA,"unidentified"
"0.01",849,"belief_concern",9,NA,NA,"unidentified"
"0.01",849,"belief_concern",10,0,0,"zero"
"0.01",849,"belief_concern",11,0,0,"zero"
"0.01",849,"belief_concern",12,0,0,"zero"
"0.01",849,"belief_concern",13,0,0,"zero"
"0.01",849,"belief_concern",14,0,0,"zero"
"0.01",849,"belief_concern",15,NA,NA,"unidentified"
"0.01",849,"belief_concern",16,NA,NA,"unidentified"
"0.01",849,"belief_concern",17,NA,NA,"unidentified"
"0.01",849,"belief_concern",18,NA,NA,"unidentified"
"0.01",849,"belief_concern",19,NA,NA,"unidentified"
"0.01",849,"belief_concern",20,NA,NA,"unidentified"
"0.01",849,"belief_concern",21,NA,NA,"unidentified"
"0.01",849,"belief_concern",22,0,0,"zero"
"0.01",849,"belief_concern",23,0,0,"zero"
"0.01",849,"belief_concern",24,0,0,"zero"
"0.01",849,"belief_concern",25,0,0,"zero"
"0.01",849,"belief_concern",26,0,0,"zero"
"0.01",849,"belief_concern",27,0,0,"zero"
"0.01",849,"belief_concern",28,0,0,"zero"
"0.01",849,"belief_concern",29,0,0,"zero"
"0.01",849,"belief_concern",30,0,0,"zero"
"0.01",849,"belief_concern",31,0,0,"zero"
"0.01",849,"belief_concern",32,NA,NA,"unidentified"
"0.01",849,"belief_concern",33,NA,NA,"unidentified"
"0.01",849,"belief_concern",34,NA,NA,"unidentified"
"0.01",849,"belief_concern",35,NA,NA,"unidentified"
"0.01",849,"belief_concern",36,NA,NA,"unidentified"
"0.01",849,"belief_concern",37,NA,NA,"unidentified"
"0.01",849,"belief_concern",38,NA,NA,"unidentified"
"0.01",849,"belief_concern",39,NA,NA,"unidentified"
"0.01",849,"belief_concern",40,NA,NA,"unidentified"
"0.01",849,"belief_concern",41,0,0,"zero"
"0.01",849,"belief_concern",42,0,0,"zero"
"0.01",849,"belief_concern",43,0,0,"zero"
"0.01",849,"belief_concern",44,0,0,"zero"
"0.01",849,"belief_concern",45,0,0,"zero"
"0.01",849,"belief_concern",46,0,0,"zero"
"0.01",849,"belief_concern",47,0,0,"zero"
"0.01",849,"belief_concern",48,0,0,"zero"
"0.01",849,"belief_concern",49,0,0,"zero"
"0.01",849,"belief_concern",50,0,0,"zero"
"0.01",849,"belief_concern",51,0,0,"zero"
"0.01",849,"belief_concern",52,NA,NA,"unidentified"
"0.01",849,"belief_concern",53,NA,NA,"unidentified"
"0.01",849,"belief_concern",54,NA,NA,"unidentified"
"0.01",849,"belief_concern",55,NA,NA,"unidentified"
"0.01",849,"belief_concern",56,NA,NA,"unidentified"
"0.01",849,"belief_concern",57,NA,NA,"unidentified"
"0.01",849,"belief_concern",58,NA,NA,"unidentified"
"0.01",849,"belief_concern",59,0,0,"zero"
"0.01",849,"belief_concern",60,0,0,"zero"
"0.01",849,"belief_concern",61,0,0,"zero"
"0.01",849,"belief_concern",62,0,0,"zero"
"0.01",849,"belief_concern",63,0,0,"zero"
"0.01",849,"belief_concern",64,0,0,"zero"
"0.01",849,"belief_concern",65,0,0,"zero"
"0.01",849,"belief_concern",66,NA,NA,"unidentified"
"0.01",849,"belief_concern",67,NA,NA,"unidentified"
"0.01",849,"belief_concern",68,0,0,"zero"
"0.01",849,"belief_concern",69,0,0,"zero"
"0.01",849,"belief_concern",70,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",71,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",72,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",73,NA,NA,"unidentified"
"0.01",849,"belief_concern",74,NA,NA,"unidentified"
"0.01",849,"belief_concern",75,NA,NA,"unidentified"
"0.01",849,"belief_concern",76,NA,NA,"unidentified"
"0.01",849,"belief_concern",77,NA,NA,"unidentified"
"0.01",849,"belief_concern",78,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",79,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",80,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",81,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",82,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",83,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",84,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",85,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",86,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",87,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",88,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",89,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",90,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",91,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",92,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",93,NA,NA,"unidentified"
"0.01",849,"belief_concern",94,NA,NA,"unidentified"
"0.01",849,"belief_concern",95,NA,NA,"unidentified"
"0.01",849,"belief_concern",96,NA,NA,"unidentified"
"0.01",849,"belief_concern",97,NA,NA,"unidentified"
"0.01",849,"belief_concern",98,NA,NA,"unidentified"
"0.01",849,"belief_concern",99,NA,NA,"unidentified"
"0.01",849,"belief_concern",100,NA,NA,"unidentified"
"0.01",849,"belief_concern",101,NA,NA,"unidentified"
"0.01",849,"belief_concern",102,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",103,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",104,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",105,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",106,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",107,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",108,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",109,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",110,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",111,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",112,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",113,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",114,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",115,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",116,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",117,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",118,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",119,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",120,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",121,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",122,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",123,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",124,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",125,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",126,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",127,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",128,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",129,NA,NA,"unidentified"
"0.01",849,"belief_concern",130,NA,NA,"unidentified"
"0.01",849,"belief_concern",131,NA,NA,"unidentified"
"0.01",849,"belief_concern",132,NA,NA,"unidentified"
"0.01",849,"belief_concern",133,NA,NA,"unidentified"
"0.01",849,"belief_concern",134,NA,NA,"unidentified"
"0.01",849,"belief_concern",135,NA,NA,"unidentified"
"0.01",849,"belief_concern",136,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",137,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",138,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",139,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",140,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",141,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",142,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",143,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",144,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",145,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",146,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",147,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",148,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",149,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",150,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",151,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",152,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",153,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",154,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",155,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",156,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",157,NA,NA,"unidentified"
"0.01",849,"belief_concern",158,NA,NA,"unidentified"
"0.01",849,"belief_concern",159,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",160,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",161,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",162,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",163,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",164,0.493991476528366,0.246995738264183,"identified_positive"
"0.01",849,"belief_concern",165,0.518309447525483,0.259154723762741,"identified_positive"
"0.01",849,"belief_concern",166,0.518309447525483,0.259154723762741,"identified_positive"
"0.01",849,"belief_concern",167,0.518309447525483,0.259154723762741,"identified_positive"
"0.01",849,"belief_concern",168,0.518309447525483,0.259154723762741,"identified_positive"
"0.01",849,"belief_concern",169,0.518309447525483,0.259154723762741,"identified_positive"
"0.01",849,"belief_concern",170,0.518309447525483,0.259154723762741,"identified_positive"
